Qual è la principale differenza tra celle micro e pico? | Le celle micro coprono un'altezza pari agli edifici, mentre le celle pico sono molto piccole e utilizzate in aree dense, tipicamente indoor.  
Qual è la funzione delle celle umbrella nel GSM? | Le celle umbrella coprono i buchi tra le celle macro, micro e pico.  
Come funziona il multiplexing nel GSM? | Il GSM utilizza il multiplexing a divisione di frequenza, con ogni apparecchio che trasmette su una frequenza e riceve su una frequenza più alta.  
Qual è la differenza principale tra GSM e D-AMPS? | Il GSM ha una capacità utente più alta e una velocità dati per utente superiore rispetto al D-AMPS.  
Quante coppie di canali simplex sono disponibili in un sistema GSM? | Un sistema GSM ha 124 coppie di canali simplex.  
Quante connessioni separate supporta il GSM tramite multiplexing a divisione di tempo? | Il GSM supporta otto connessioni separate.  
Perché la trasmissione e la ricezione nel GSM non avvengono nello stesso intervallo temporale? | Perché il GSM non è in grado di trasmettere e ricevere contemporaneamente.  
Qual è il ruolo della SIM card nel GSM? | La SIM card memorizza i dati dell'abbonato e fornisce autenticazione e autorizzazione all'utilizzo della rete.  
Qual è un pregio del sistema GSM? | L'interoperabilità tra reti diverse che seguono un unico standard internazionale.  
Qual è un difetto del sistema GSM? | -- (Informazione non fornita nel documento).  
In quali ambiti viene utilizzato il GSM? | È utilizzato nella seconda generazione di telefoni cellulari ed è il sistema più diffuso al mondo.
Cos'è il CDMA? | Il CDMA (Code Division Multiple Access) è una tecnologia di telecomunicazione di seconda generazione che consente la trasmissione di voce digitale utilizzando l'intero spettro di frequenza attraverso la codifica.  
Come funziona il CDMA nella trasmissione dei dati? | In CDMA, ogni bit è suddiviso in intervalli chiamati "chip" e ad ogni stazione è assegnato un codice di chip univoco per distinguere i segnali trasmessi.  
Qual è la differenza tra CDMA e GSM riguardo alla divisione dello spettro? | A differenza di GSM, che utilizza FDM e TDM per dividere lo spettro in canali, CDMA sfrutta l'intero spettro contemporaneamente per la trasmissione di dati.  
Quanti chip ci sono normalmente per ogni bit in CDMA? | Normalmente ci sono 64 o 128 chip per ogni bit in CDMA.  
Cosa rappresenta la sequenza di chip in CDMA? | La sequenza di chip è un codice m-bit univoco assegnato a ciascuna stazione per la trasmissione e ricezione dei dati.  
Come viene trasmesso un bit '1' in CDMA? | Per trasmettere un bit '1', una stazione invia la sua sequenza di chip.  
Come viene trasmesso un bit '0' in CDMA? | Per trasmettere un bit '0', la stazione invia il complemento a uno della propria sequenza di chip.  
Che cosa sono i codici Walsh in CDMA? | I codici Walsh sono un metodo utilizzato per generare sequenze di chip ortogonali, permettendo la separazione dei segnali trasmessi da diverse stazioni.  
Qual è la capacità del CDMA in termini di ampiezza di banda? | Il CDMA opera in una banda di 1,25 MHz, consentendo una maggiore ampiezza di banda rispetto alle tecnologie precedenti.  
Quali sono i pregi del CDMA rispetto ad altre tecnologie? | Il CDMA offre una maggiore efficienza spettrale, una maggiore velocità di trasmissione dati e una migliore sicurezza nella demultiplazione.  
Quali sono gli ambiti d'uso principali del CDMA? | Viene utilizzato nei telefoni di seconda generazione come alternativa a D-AMPS e GSM.  
Cos'è il GPRS? | Il GPRS è un'evoluzione tra la seconda e la terza generazione di telefoni cellulari, che consente la trasmissione di dati in pacchetti.  
Qual è la differenza principale tra GPRS e le generazioni precedenti di telefonia cellulare? | GPRS permette la trasmissione di dati insieme alla voce, mentre le generazioni precedenti si focalizzavano solo sulla voce.  
Come funziona la trasmissione dei pacchetti nel GPRS? | Le stazioni mobili inviano richieste di slot temporali alla stazione base per trasmettere pacchetti IP.  
Quali sono i vantaggi del GPRS in termini di utilizzo della banda? | Non c'è spreco di banda, poiché utilizza una tariffa a traffico invece di una tariffa temporale.  
Quale protocollo di supporto viene aggiunto dal GPRS? | Il GPRS aggiunge il supporto a PPP (Point-to-Point Protocol) e IP (Internet Protocol).  
Qual è un difetto noto del GPRS? | I difetti del GPRS non sono stati specificati nel testo, lasciando spazio a interpretazioni basate sull'uso reale.  
In quali ambiti viene comunemente utilizzato il GPRS? | Viene utilizzato per scambi di pacchetti dati tramite celle basate su sistemi vocali.  
Come vengono riservati gli slot temporali nel GPRS? | Quando GPRS è operativo, alcuni slot temporali vengono riservati su alcune frequenze per il traffico di pacchetti.  
Che cosa rappresenta un canale logico nel GPRS? | Un canale logico è utilizzato per scaricare pacchetti dalla stazione base nella stazione mobile.  
Cosa succede a un pacchetto IP una volta arrivato alla stazione base? | Una volta arrivato alla stazione base, il pacchetto è trasferito su Internet attraverso una connessione via cavo.
Cos'è l'handoff nella telefonia mobile?|L'handoff è la procedura tramite la quale un terminale cambia il canale utilizzato durante una comunicazione.  
Quali sono i due tipi di handoff?|I due tipi di handoff sono il soft handoff e l'hard handoff.  
Come funziona il soft handoff?|Nel soft handoff, il telefono è acquisito dalla nuova stazione di base prima di interrompere il segnale dalla precedente, evitando perdite di continuità.  
Qual è il vantaggio del soft handoff?|Il vantaggio del soft handoff è che non si perde continuità di chiamata.  
Qual è lo svantaggio del soft handoff?|Il svantaggio del soft handoff è che richiede che il dispositivo gestisca più frequenze contemporaneamente.  
Come funziona l'hard handoff?|Nell'hard handoff, la vecchia stazione di base rilascia il telefono prima che la nuova lo acquisisca, il che può causare l'interruzione della chiamata.  
Qual è un vantaggio dell'hard handoff?|L'hard handoff non richiede che il dispositivo gestisca più frequenze contemporaneamente.  
Qual è uno svantaggio dell'hard handoff?|Uno svantaggio dell'hard handoff è che può causare la caduta della linea e la perdita della chiamata se la nuova cella non acquisisce il dispositivo rapidamente.  
In quali ambiti viene utilizzato l'handoff?|L'handoff viene utilizzato nei dispositivi mobili, in particolare nei cellulari che sfruttano le celle.  
Quali telefoni possono utilizzare il soft handoff?|Il soft handoff può essere utilizzato da telefoni di generazione superiore alla seconda.  
Quali telefoni possono utilizzare l'hard handoff?|L'hard handoff può essere utilizzato da tutti i telefoni, indipendentemente dalla loro generazione.  
FDM cos'è?|È una tecnica di condivisione delle risorse trasmissive di un canale di comunicazione, che divide l'intero canale in sotto canali di diverse bande di frequenza.  
Quali sono i pregi del FDM?|Permette a più utenti di condividere un canale, suddividendo le conversazioni in base alle frequenze.  
Quali sono i difetti del FDM?|Gli intervalli di guardia possono sprecare banda, utilizzata solo per la sicurezza.  
In quali ambiti è utilizzato il FDM?|È utilizzato nelle trasmissioni televisive, radiofoniche, telefoniche e nelle reti cellulari.  
TDM cos'è?|È una tecnica di condivisione di un canale di comunicazione in cui ogni dispositivo ha l'uso esclusivo del canale per un breve tempo, dividendo il tempo in frame e slot.  
Quali sono i pregi del TDM?|È più efficiente del FDM poiché elimina la necessità di intervalli di guardia.  
Quali sono i difetti del TDM?|Necessita di un circuito di sincronizzazione temporale per l'estrazione del time-slot.  
In quali ambiti è utilizzato il TDM?|È utilizzato nelle trasmissioni di fonia nella rete telefonica e nei sistemi a commutazione di circuito.  
CDM cos'è?|È il protocollo di accesso multiplo a canale condiviso, che offre maggiore velocità di trasmissione rispetto a TDM e FDM.  
Quali sono i pregi del CDM?|Garantisce una miglior efficienza, utilizza l'intera banda di frequenza e fornisce maggiore sicurezza tramite codici ortogonali.  
Quali sono i difetti del CDM?|Necessita di circuiti più complessi rispetto a FDM e TDM.  
In quali ambiti è utilizzato il CDM?|È il protocollo più diffuso nelle reti wireless e nei dispositivi mobili di seconda generazione e successive.
QAM cos'è?|QAM è un sistema di modulazione numerica di ampiezza in quadratura, sia digitale che analogica, con portanti sinusoidi che differiscono di $90^{\circ}$.
Qual è la differenza principale tra QAM e PSK?|La QAM migliora l'immunità al rumore rispetto alla PSK (Phase Shift Keying).
Cos'è la costellazione in QAM?|La costellazione è un diagramma che rappresenta tutti gli stati della portante in una modulazione QAM.
Quali sono le caratteristiche di QAM16?|QAM16 utilizza quattro ampiezze e quattro fasi, per un totale di 16 diverse combinazioni.
Perché i modem ad alta velocità devono avere lo stesso schema di costellazione?|Ogni modem ha un suo schema a costellazione e può comunicare solo con altri modem che adottano lo stesso schema.
Qual è un pregio della modulazione QAM?|Permette di inviare più bit per baud (simbolo) rispetto alle normali modulazioni.
Qual è un difetto della modulazione QAM?|Ogni modem ha un proprio schema a costellazione e può comunicare solo con modem con lo stesso schema, anche se molti possono emulare costellazioni più lente.
In quali ambiti viene utilizzata la modulazione QAM?|È utilizzata come standard per modem telefonici, facente parte dello strato fisico.
Cos'è il byte stuffing?|Il byte stuffing è un metodo di framing che utilizza un flag byte per delimitare l'inizio e la fine dei frame, permettendo al destinatario di cercare il flag per rilevare la fine di un frame corrente.
Qual è la funzione principale dello strato data link?|La funzione principale dello strato data link è rilevare ed eventualmente correggere gli errori nei dati trasmessi dallo strato fisico.
Come vengono gestiti i frame nel byte stuffing?|I frame vengono suddivisi utilizzando un flag byte che indica l'inizio e la fine dei frame, e due flag byte consecutivi indicano la fine di un frame e l'inizio del successivo.
Qual è il problema legato al byte FLAG nel byte stuffing?|Il problema si presenta quando i dati inviati replicano il byte FLAG, creando confusione nel destinatario per identificare correttamente i frame.
Come viene risolto il problema del byte FLAG replicato?|Il problema viene risolto utilizzando un byte ESC, che precede una occorrenza accidentale del byte FLAG o ESC per indicare che il successivo byte deve essere considerato come dato.
Qual è il vantaggio principale del byte stuffing?|Il vantaggio principale del byte stuffing è che consente una suddivisione di bit in frame e risolve la questione della sincronia dei frame grazie all'uso di flag byte.
Quali sono i difetti del byte stuffing?|I difetti del byte stuffing includono il legame con caratteri da 8 bit, l'uso notevole di caratteri superflui e la limitazione in alcune codifiche di caratteri.
In quale ambito è comunemente utilizzato il byte stuffing?|Il byte stuffing è comunemente utilizzato come metodo di framing nello strato Data-Link, in particolare dal protocollo PPP per suddividere il flusso di bit in frame.
Cos'è il bit stuffing?|Il bit stuffing è una tecnica di framing che permette di codificare dati in modo da risolvere i problemi legati al byte stuffing, inserendo un bit con valore 0 dopo cinque "1" consecutivi.  
Qual è la sequenza di flag utilizzata nel bit stuffing?|La sequenza di flag utilizzata nel bit stuffing è "0111110".  
Qual è il ruolo del flag byte nel bit stuffing?|Il flag byte serve per segnare l'inizio e la fine di un frame, consentendo di riconoscere i confini in modo inequivocabile.  
Cosa succede quando il ricevente trova cinque "1" seguiti da uno "0"?|Il ricevente elimina lo "0" poiché indica che sono stati ricevuti cinque "1" consecutivi.  
Quali sono i pregi del bit stuffing?|I pregi del bit stuffing includono la risoluzione dei problemi di compatibilità e spreco di banda del byte stuffing e la possibilità di suddividere i bit in frame facilmente individuabili.  
In quali ambiti viene utilizzato il bit stuffing?|Il bit stuffing è utilizzato in protocolli che prevedono frame di dimensione fissa e in alcuni protocolli con flusso continuo di dati.  
Qual è il compito dello strato data link riguardo agli errori?|Lo strato data link deve rilevare e correggere errori nei dati che potrebbero essere alterati durante il trasferimento.  
Come viene gestita la continuità del flusso di dati nel bit stuffing?|Nel bit stuffing, gli "0" sono inseriti nel flusso per garantire la continuità del flusso di dati.  
Che problema risolve il bit stuffing rispetto al byte stuffing?|Il bit stuffing risolve i problemi di poca compatibilità con codifiche di caratteri e riduce lo spreco di banda rispetto al byte stuffing.  
Qual è l'importanza della sequenza flag nel rilascio di frame?|La sequenza flag consente al ricevente di identificare chiaramente l'inizio e la fine dei frame, anche se il ricevente perde traccia della frammentazione.  
Numero di bit necessari per riconoscere e correggere gli errori di trasmissione?|Per correggere d errori è necessaria una codifica con distanza 2d+1.  
Numero di bit necessari per riconoscere gli errori di trasmissione?|Per trovare d errori è necessaria una codifica con distanza d+1.  
Cosa permette la codifica a correzione d'errore?|Permette di ricostruire il messaggio in caso di anomalie.  
Cosa permette la codifica a rilevazione d'errore?|Permette di capire che c'è stato un errore, ma non di correggerlo.  
Cosa rappresenta la distanza di Hamming?|È il numero di bit differenti tra due codeword calcolato tramite OR esclusivo.  
Quali sono i pregi della semplice rilevazione d'errore?|Permette di diminuire la quantità di bit dati trasmessi.  
Quali sono i vantaggi della rilevazione e correzione degli errori?|Consente un minor numero di invii e la ricostruzione autonoma del frame.  
Qual è uno svantaggio della semplice rilevazione degli errori?|Non permette la ricostruzione del dato.  
Qual è uno svantaggio della rilevazione e correzione degli errori?|Necessita del doppio dei bit per poter essere attuata.  
In quali ambiti si utilizza la codifica a correzione dell'errore?|Nelle reti wireless, per ricostruire il messaggio in caso di errore.  
In quali ambiti è più conveniente utilizzare la codifica a rilevazione d'errore?|Nelle LAN, dove gli errori sono più sporadici.
Cos'è il CRC (Cycle Redundancy Check)?|Il CRC è un metodo per il calcolo di somme di controllo che serve a individuare errori casuali nella trasmissione di dati.
Qual è il polinomio generatore del CRC nell'esempio fornito?|Il polinomio generatore è $x^4+x+1$.
Come viene rappresentato un frame di bit nel contesto del CRC?|Un frame di k bit è visto come un polinomio di grado k-1, con i coefficienti che possono essere solo 0 o 1.
Cosa rappresenta il coefficiente più alto di un polinomio in forma binaria?|Il coefficiente più alto è quello più a sinistra del polinomio, che rappresenta il bit di ordine più alto.
Perché è necessario concordare un polinomio generatore tra sorgente e destinazione?|Per assicurarsi che entrambi sappiano come calcolare e verificare il checksum e che il polinomio generatore abbia i bit di ordine più alto e più basso a “1”.
Cosa si deve fare al frame di dati prima della divisione?|Si devono aggiungere zeri al frame, dove z è il grado del polinomio generatore.
Qual è il passo successivo dopo aver preparato il frame per il calcolo del checksum?|Bisogna eseguire la divisione del frame esteso per il polinomio generatore.
Cosa indica un resto diverso da zero dopo la divisione del frame per il polinomio generatore?|Indica che c'è stato un errore di trasmissione.
Quali sono i pregi principali del CRC?|Richiede conoscenze matematiche modeste, è semplice da realizzare ed ha un ottimo grado di rilevazione degli errori su linee con elevato rumore di fondo.
Quali sono le limitazioni del CRC?|È utile principalmente per errori causati da interferenze, rumore o distorsione, e non per tentativi intenzionali di manomissione dei dati.
In quale ambito viene comunemente utilizzato il CRC?|Viene utilizzato nello strato data-link per individuare errori casuali nella trasmissione di dati.
Cos'è il protocollo stop-and-wait?|È un metodo di trasmissione in cui il mittente invia un solo frame alla volta e attende un ACK dal destinatario prima di inviarne un altro.  
Qual è la gestione del frame nel protocollo stop-and-wait?|Il mittente invia un frame e riceve un ACK dal destinatario, se l'ACK non viene ricevuto, il mittente ritrasmette il frame dopo un timeout.  
Quali sono i problemi del protocollo stop-and-wait?|I problemi includono la possibilità di ricevere ACK danneggiati, duplicati e dissincronia nei numeri di sequenza dei frame.  
Quali sono i pregi del protocollo stop-and-wait?|Permette di gestire pacchetti ricevuti, sia corretti che danneggiati, per passare allo strato network.  
Quali sono i difetti del protocollo stop-and-wait?|Include perdita di dati, lentezza generale e limitato uso del canale di comunicazione.  
Perché il protocollo stop-and-wait è considerato inefficiente?|È inefficiente a causa del tempo di attesa tra l'invio dei pacchetti e l'ACK che riduce la capacità del canale di comunicazione.  
Qual è l'ambito d'uso del protocollo stop-and-wait?|È utilizzato nello strato data-link, ma raramente impiegato a causa della sua inefficienza rispetto ad altri protocolli.  
Cos'è il piggybacking in relazione al protocollo stop-and-wait?|Il piggybacking è una tecnica che può migliorare l'efficienza del protocollo, consentendo di inviare dati insieme agli ACK.  
Quali tecniche avanzate possono essere usate con il protocollo stop-and-wait?|Tecniche avanzate che possono essere utilizzate includono il piggybacking e la numerazione dei pacchetti per una migliore gestione della trasmissione.
Cos'è il piggybacking?|Il piggybacking è una tecnica che consente di inviare un ACK insieme a un frame di dati in uscita, riducendo il numero di messaggi separati e migliorando l'efficienza della comunicazione.  
Come funziona il piggybacking?|Il piggybacking funziona aggiungendo l'ACK nell'intestazione del frame dati in uscita, evitando l'invio di un frame di controllo separato.  
Qual è il problema principale del piggybacking?|Il problema principale è l'attesa di un pacchetto, che potrebbe far scattare il timer del mittente e portare al reinvio del frame se l'ACK non viene ricevuto in tempo.  
Quali sono i vantaggi del piggybacking?|I vantaggi includono un miglior uso della banda disponibile e una diminuzione della congestione del canale di comunicazione, poiché gli ACK non vengono inviati separatamente.  
Quali sono i difetti del piggybacking?|I difetti includono la possibilità che l'ACK non venga inviato se l'attesa per il pacchetto è eccessiva, costringendo a inviare un ACK singolarmente.  
In quali ambiti viene utilizzato il piggybacking?|Il piggybacking è spesso utilizzato in protocolli di comunicazione che richiedono la conferma di ricezione, in particolare nelle reti LAN.
Cos'è la tecnica dello Sliding Window?|La tecnica dello Sliding Window è una classe di protocolli di controllo di flusso di dati che gestisce l'invio e la ricezione di frame attraverso finestre di invio e ricezione.  
Qual è la funzione della finestra di invio nella tecnica dello Sliding Window?|La finestra di invio contiene i frame da spedire e quelli già spediti ma in attesa di ACK, permittendo di mantenere più frame nel buffer per una possibile ritrasmissione.  
Cosa succede se il buffer della finestra di invio è pieno?|Se il buffer è pieno, il livello data link costringe il livello network a sospendere la consegna di ulteriori pacchetti.  
Cosa accade quando un frame riceve un ACK nella finestra di invio?|Quando si ottiene un ACK, il frame corrispondente esce dalla finestra, lasciando spazio per altri frame.  
Come funziona la finestra di ricezione nella tecnica dello Sliding Window?|La finestra di ricezione mantiene gli indici dei frame che possono essere accettati; se un frame ha un indice dentro la finestra viene accettato e viene inviato un ACK, altrimenti è scartato.  
Cosa significa avere una finestra di dimensione massima uguale a 1 nella tecnica dello Sliding Window?|Una finestra di dimensione massima uguale a 1 indica il caso "stop-and-wait", dove dopo aver inviato un frame si attende l'ACK prima di inviarne ulteriori.  
Quali sono i vantaggi della tecnica dello Sliding Window?|I vantaggi includono l'ottimizzazione dell'uso della banda sia in entrata che in uscita, in base alle dimensioni delle finestre di invio e ricezione.  
Qual è l'ambito d'uso principale della tecnica dello Sliding Window?|La tecnica dello Sliding Window è utilizzata prevalentemente dal protocollo TCP per i meccanismi di controllo di flusso e congestione.  
Le finestre di mittente e destinatario devono avere la stessa dimensione nella tecnica dello Sliding Window?|No, le finestre di mittente e destinatario non devono necessariamente avere le stesse dimensioni.
Cos'è il protocollo "go back n"?|È un'istanza del protocollo "Automatic Repeat-reQuest" che consente al mittente di inviare più frame senza attendere gli ACK corrispondenti, con una finestra di ricezione di dimensione 1.  
Qual è il principale vantaggio del protocollo "go back n"?|Ottimizza l'uso della banda inviando più pacchetti senza attendere gli ACK, soprattutto in caso di pochi errori.  
Qual è il principale svantaggio del protocollo "go back n"?|Può risultare inefficiente e far perdere molta banda in caso di alta frequenza di errori.  
Come funziona la tecnica del piggybacking nel protocollo "go back n"?|Consiste nel trasmettere l'ACK di un pacchetto nell'intestazione del pacchetto di informazione successivo per ridurre le latenze.  
In quali ambiti viene utilizzato il protocollo "go back n"?|Viene usato in situazioni in cui la finestra di ricezione è scarsa e la finestra di invio è più grande, ottimizzando così le risorse disponibili.  
Cosa succede quando si verifica un errore nel protocollo "go back n"?|Il mittente deve riprendere a inviare i frame a partire dall'ultimo frame non riconosciuto, ignorando quelli successivi.  
Qual è la differenza principale tra "go back n" e "selective repeat"?|La differenza sta nell'approccio alla gestione degli errori e nell'uso delle risorse di banda e buffer; "go back n" ripete tutti i frame dopo quello perso, mentre "selective repeat" ritrasmette solo i frame mancanti.  
Perché il protocollo "go back n" è considerato efficiente? |Perché consente un'elevata capacità di trasmissione evitando ritardi dovuti all'attesa degli ACK per ogni frame inviato.  
Cos'è la tecnica del selective repeat?|La tecnica del selective repeat è un metodo di ripristino degli errori che consente di ricevere frame in sequenza non necessariamente ordinata, mantenendo i frame corretti in un buffer e ritrasmettendo solo quelli che non sono stati riconosciuti (acknowledged).  
Qual è il problema principale che il selective repeat risolve?|Il selective repeat allevia i limiti dell'invio di un ACK per ogni frame, migliorando l'efficienza della banda attraverso l'invio di più frame in una volta.  
Cosa succede quando viene ricevuto un frame in errore nel selective repeat?|Il frame ricevuto in errore viene scartato e i frame corretti ricevuti successivamente vengono salvati in un buffer.  
Quando viene ritrasmesso un frame nel selective repeat?|Il frame più vecchio senza ACK viene ritrasmesso solo quando si verifica un timeout.  
Che funzione hanno i NACK nel selective repeat?|I NACK (Not acknowledgement) vengono inviati per segnalare errori e stimolare la ritrasmissione dei frame prima che scada il timer.  
Qual è una caratteristica fondamentale della finestra di ricezione nel selective repeat?|La finestra di ricezione nel selective repeat è maggiore di 1, consentendo di gestire più frame contemporaneamente.  
